,property_id,lat,lng,addr_street,price,property_type,year,bedrooms,bathrooms,parking_space,suburb,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermarket,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,Transfer_flag,travel_min_to_CBD
440,55953.0,-37.827064,145.065862,8 Kingsley Street,26070000.0,house,2011.0,4.0,2.0,1.0,CAMBERWELL,hospital_168,2.314,S_113,0.668,SC_099,0.752,19892,0.243,0,26.7
441,15025.0,-37.7415914,144.9305979,15 Talbot Road,7910000.0,house,2011.0,3.0,1.0,1.0,STRATHMORE,hospital_184,2.248,S_197,1.802,SC_030,2.0,20035,0.365,0,25.846
442,28611.0,-37.79795456,144.9895477,36 Gold Street,5040000.0,house,2008.0,3.0,1.0,1.0,COLLINGWOOD,hospital_178,1.394,S_060,0.678,SC_008,2.323,19975,0.452,0,10.867
443,87124.0,-37.904585,144.986143,8 Moule Avenue,39270000.0,house,2011.0,4.0,2.0,2.0,BRIGHTON,hospital_198,0.804,S_150,1.185,SC_015,4.024,19952,1.446,0,20.083
444,84976.0,-37.888705,144.990933,459 St Kilda Street,34050000.0,house,2016.0,3.0,2.0,2.0,ELWOOD,hospital_116,1.656,S_193,1.337,SC_015,2.402,19954,0.98,0,17.0
445,39241.0,-37.751699,145.035296,7 Poplar Crescent,6890000.0,house,2014.0,3.0,1.0,1.0,BELLFIELD,hospital_090,1.252,S_219,1.927,SC_047,1.528,19934,2.108,0,25.083
446,19872.0,-37.777728,144.940254,1\/41 Cade Way,10164000.0,house,2015.0,2.0,1.0,2.0,PARKVILLE,hospital_102,0.485,S_086,1.514,SC_011,2.184,19970,1.128,0,18.0
447,26762.0,-37.58084,144.907947,4 Cordyline Grove,5118000.0,house,2013.0,4.0,2.0,2.0,CRAIGIEBURN,hospital_104,7.854,S_178,2.725,SC_005,1.305,40221,3.897,0,45.889
448,20592.0,-37.7770195,144.9700317,157 Barkly Street,15793000.0,house,2009.0,3.0,1.0,2.0,BRUNSWICK,hospital_024,1.946,S_138,0.681,SC_008,3.877,19969,1.021,0,20.0
449,39714.0,-37.705507,145.064751,147 Greenwood Drive,4510000.0,house,2009.0,3.0,1.0,2.0,BUNDOORA,hospital_037,0.778,S_155,1.155,SC_047,4.767,19984,1.783,0,34.091
450,32600.0,-37.734784,145.00193,31 William Street,10812000.0,house,2010.0,3.0,1.0,1.0,PRESTON,hospital_139,1.947,S_085,0.273,SC_103,0.534,20012,0.45,0,27.182
451,50951.0,-37.776701,145.113012,1B Marianne Way,22100000.0,house,2014.0,4.0,2.0,2.0,DONCASTER,hospital_194,0.422,S_046,0.359,SC_091,1.625,20042,4.791,0,30.556
452,2769.0,-37.82210922,144.8838043,120 Powell Street,4000000.0,house,2007.0,3.0,1.0,1.0,YARRAVILLE,hospital_056,3.233,S_201,2.686,SC_033,3.297,19996,0.881,0,15.3
453,46470.0,-37.726275,145.157659,112 Mount Pleasant Road,6885000.0,house,2015.0,4.0,2.0,3.0,ELTHAM,hospital_075,5.132,S_194,1.255,SC_051,5.859,19987,1.66,0,44.333
454,91975.0,-37.984742,145.053505,12 Sea Parade,10336000.0,house,2016.0,3.0,3.0,2.0,MENTONE,hospital_055,0.545,S_011,0.859,SC_003,3.469,19865,1.072,0,39.688
455,66296.0,-37.76125717,145.317215,37 Kirkford Drive,5236000.0,house,2008.0,3.0,2.0,3.0,MOOROOLBARK,hospital_113,3.308,S_168,0.274,SC_084,0.451,19877,2.649,0,55.25
456,51635.0,-37.7803,145.130431,71 Council Street,18000000.0,house,2014.0,4.0,3.0,2.0,DONCASTER,hospital_194,1.547,S_188,0.936,SC_091,0.85,20042,4.404,0,30.556
457,62444.0,-37.833432,145.254845,1 Martin Street,7905000.0,house,2014.0,3.0,1.0,2.0,HEATHMONT,hospital_105,2.689,S_139,1.5,SC_032,3.246,19871,1.069,0,46.0
458,13211.0,-37.719462,144.779778,5 Blake Close,4180000.0,house,2014.0,5.0,2.0,2.0,DELAHEY,hospital_057,5.496,S_094,1.935,SC_107,2.584,20001,1.645,0,36.0
459,58088.0,-37.82683,145.151583,4 Furness Street,8965000.0,house,2011.0,3.0,2.0,2.0,BLACKBURN,hospital_060,0.789,S_018,0.634,SC_002,1.936,19898,0.765,0,35.04
460,41727.0,-37.749451,145.065317,175 Hawdon Street,9940000.0,house,2013.0,3.0,1.0,0.0,HEIDELBERG,hospital_066,0.717,S_100,1.115,SC_017,0.757,19936,0.735,0,28.0
461,18016.0,-37.673224,144.9356,104 Dallas Drive,5134000.0,house,2010.0,3.0,1.0,1.0,DALLAS,hospital_104,2.842,S_153,1.343,SC_072,2.765,19960,1.263,0,39.0
462,89295.0,-37.955725,145.008114,1A Southey Street,25120000.0,house,2012.0,3.0,2.0,2.0,SANDRINGHAM,hospital_058,1.141,S_214,1.682,SC_079,2.985,19948,0.677,0,29.091
463,15634.0,-37.74145126,144.8887329,25 Nolan Street,5760000.0,house,2008.0,3.0,1.0,1.0,NIDDRIE,hospital_184,1.442,S_198,1.693,SC_082,1.7,20036,2.906,0,23.846
464,59470.0,-37.8212704,145.201285,16 Rupert Street,6325000.0,house,2011.0,4.0,2.0,2.0,MITCHAM,hospital_010,1.36,S_202,2.223,SC_088,1.921,19900,0.896,0,39.905
465,39978.0,-37.682047,145.04857,2 Scarlet Drive,7605000.0,house,2010.0,3.0,2.0,2.0,BUNDOORA,hospital_041,1.644,S_155,1.935,SC_062,4.692,20007,3.027,0,38.3
466,1181.0,-37.795338,144.901783,54 Stirling Street,10368000.0,house,2013.0,3.0,2.0,2.0,FOOTSCRAY,hospital_003,1.166,S_201,0.688,SC_011,1.917,20025,0.652,0,14.111
467,57371.0,-37.827285,145.080285,6 Cross Street,5785000.0,house,2016.0,4.0,3.0,2.0,CANTERBURY,hospital_168,3.048,S_160,1.185,SC_099,1.983,19893,0.322,0,28.778
468,64298.0,-37.784854,145.297073,33 Smith Avenue,10928000.0,house,2015.0,4.0,2.0,2.0,CROYDON,hospital_164,4.451,S_181,1.881,SC_022,2.006,19877,1.349,0,55.25
469,86906.0,-37.923405,145.00432,58 Champion Street,12800000.0,house,2011.0,4.0,2.0,2.0,BRIGHTON,hospital_156,1.713,S_009,1.176,SC_046,3.483,19951,1.159,0,22.083
470,2008.0,-37.80469,144.884402,21 Queensville Street,13088000.0,house,2015.0,3.0,2.0,1.0,KINGSVILLE,hospital_056,1.296,S_201,1.275,SC_043,2.359,20023,0.331,0,19.75
471,6234.0,-37.778768,144.813088,16 Clairmont Street,6160000.0,house,2010.0,3.0,1.0,1.0,ALBION,hospital_174,1.714,S_080,1.789,SC_102,1.845,20004,1.029,0,28.0
472,37220.0,-37.641064,145.04834,3 Dean Court,7420000.0,house,2016.0,4.0,2.0,2.0,EPPING,hospital_053,3.041,S_083,2.466,SC_062,3.482,45795,1.878,0,46.333
473,37294.0,-37.640824,145.02715,31 Park Street,5138000.0,house,2015.0,3.0,1.0,2.0,EPPING,hospital_053,1.522,S_196,1.544,SC_062,5.283,20005,1.314,0,43.333
474,82286.0,-37.987909,145.247248,54 Kidds Road,4191000.0,house,2013.0,5.0,2.0,2.0,DOVETON,hospital_119,2.501,S_195,1.468,SC_077,1.926,19888,3.3,0,54.312
475,57600.0,-37.829186,145.150762,13 Arna Street,18150000.0,house,2015.0,3.0,2.0,2.0,BLACKBURN,hospital_060,0.629,S_018,0.392,SC_002,2.123,19898,1.017,0,35.04
476,1509.0,-37.79196548,144.8953705,9 Dawson Avenue,5120000.0,house,2009.0,2.0,1.0,2.0,FOOTSCRAY,hospital_003,0.55,S_201,1.005,SC_011,2.116,20027,1.199,1,0.0
477,40137.0,-37.70341,145.060564,24 Flannery Avenue,6664000.0,house,2010.0,3.0,1.0,1.0,BUNDOORA,hospital_037,0.342,S_155,0.726,SC_047,4.732,19984,2.212,0,34.091
478,28688.0,-37.796229,144.989889,72 Gold Street,6016000.0,house,2012.0,3.0,1.0,0.0,COLLINGWOOD,hospital_178,1.572,S_060,0.824,SC_008,2.477,19975,0.517,0,10.867
479,72885.0,-37.862515,145.303145,12 Lachlan Road,3800000.0,house,2015.0,3.0,1.0,1.0,BORONIA,hospital_049,1.796,S_146,1.508,SC_049,3.579,19869,1.665,0,53.143
480,58787.0,-37.812729,145.170338,268 Springfield Road,7665000.0,house,2011.0,3.0,1.0,1.0,NUNAWADING,hospital_070,2.089,S_202,1.348,SC_002,0.747,19899,0.964,0,36.905
481,82908.0,-37.90602,145.256244,80 Karoo Road,8800000.0,house,2011.0,3.0,2.0,2.0,ROWVILLE,hospital_150,5.073,S_027,2.303,SC_049,4.746,19868,4.367,0,55.143
482,285.0,-37.796085,144.881908,121 Summerhill Road,5085000.0,house,2010.0,3.0,1.0,0.0,FOOTSCRAY,hospital_056,0.5,S_201,1.508,SC_043,1.815,20023,0.704,0,19.75
483,50831.0,-37.78189468,145.1216888,15 Bordeaux Street,12410000.0,house,2009.0,4.0,2.0,3.0,DONCASTER,hospital_194,1.11,S_188,0.604,SC_091,0.691,20042,4.155,0,30.556
484,73330.0,-37.849396,145.2929,24 Judith Avenue,5005000.0,house,2015.0,3.0,1.0,1.0,BORONIA,hospital_049,1.721,S_146,1.528,SC_049,5.189,19869,1.44,0,53.143
485,24890.0,-37.58003,144.906516,1 Kennet Way,4300000.0,house,2014.0,4.0,2.0,2.0,CRAIGIEBURN,hospital_104,7.961,S_178,2.88,SC_005,1.371,40221,4.052,0,45.889
486,33688.0,-37.697399,145.023153,12 Elinda Place,2915000.0,house,2010.0,1.0,1.0,1.0,RESERVOIR,hospital_025,2.803,S_155,2.796,SC_047,4.624,20008,1.032,0,36.3
487,7643.0,-37.735054,144.821455,8 Calverton Road,7140000.0,house,2010.0,3.0,2.0,3.0,KEALBA,hospital_005,2.892,S_222,1.718,SC_107,1.509,20002,2.178,0,33.0
488,88207.0,-37.943342,145.048525,4 Rhonda Court,12080000.0,house,2010.0,3.0,1.0,2.0,MOORABBIN,hospital_110,1.54,S_069,0.919,SC_079,0.918,19872,0.813,0,42.889
489,10585.0,-37.794847,144.925232,45 The Ridgeway,21590000.0,house,2015.0,3.0,2.0,0.0,KENSINGTON,hospital_114,0.45,S_086,0.885,SC_011,1.602,20041,0.48,0,13.867
490,38830.0,-37.776288,145.039368,32 Fairy Street,14080000.0,house,2011.0,5.0,3.0,3.0,IVANHOE,hospital_039,1.625,S_219,0.918,SC_001,0.956,19932,0.167,0,21.083
491,78879.0,-37.955648,145.139361,26 McKirdy Street,8136000.0,house,2016.0,4.0,1.0,2.0,SPRINGVALE,hospital_124,3.811,S_075,1.102,SC_003,4.739,19913,1.413,0,44.263
492,90018.0,-37.969759,145.077899,14 Gardenia Crescent,7088000.0,house,2015.0,4.0,1.0,1.0,CHELTENHAM,hospital_109,0.843,S_003,1.595,SC_003,0.992,19865,1.751,0,39.688
493,46560.0,-37.71591949,145.1594391,13 Laleham Court,5555000.0,house,2008.0,4.0,2.0,2.0,ELTHAM,hospital_075,4.868,S_194,0.163,SC_051,4.703,19987,1.056,0,44.333
494,21980.0,-37.738505,144.958742,14 Murray Street,7018000.0,house,2010.0,3.0,1.0,1.0,COBURG,hospital_084,1.736,S_172,0.67,SC_030,1.018,19965,0.588,0,28.0
495,25838.0,-37.598147,144.936528,2 Plumpton Avenue,5551000.0,house,2016.0,3.0,2.0,2.0,CRAIGIEBURN,hospital_104,6.02,S_005,0.175,SC_110,0.293,40221,0.725,0,45.889
496,58860.0,-37.804769,145.181993,3 Suffolk Street,7300000.0,house,2013.0,3.0,1.0,3.0,NUNAWADING,hospital_070,1.182,S_202,2.19,SC_088,1.634,19900,1.715,0,39.905
497,66907.0,-37.746879,145.342704,10a Plaza Court,6105000.0,house,2015.0,3.0,2.0,2.0,LILYDALE,hospital_151,1.379,S_233,1.395,SC_084,2.826,19876,1.058,0,61.0
498,72054.0,-37.85516357,145.2552338,14 Grogan Court,3432000.0,house,2009.0,3.0,1.0,2.0,BAYSWATER,hospital_002,1.139,S_139,1.701,SC_032,5.261,19870,1.877,0,50.0
499,91669.0,-37.977982,145.036116,444 Balcombe Road,13202000.0,house,2011.0,4.0,3.0,2.0,BEAUMARIS,hospital_055,1.416,S_011,2.343,SC_079,3.241,19866,2.052,0,37.353
500,24469.0,-37.699077,144.969787,53 Lowson Street,6780000.0,house,2013.0,3.0,1.0,2.0,FAWKNER,hospital_139,3.23,S_161,1.469,SC_030,4.094,19961,0.978,0,35.0
501,92813.0,-38.016201,145.098234,17 Ebb Street,8800000.0,house,2011.0,3.0,1.0,1.0,ASPENDALE,hospital_001,3.615,S_119,1.359,SC_003,5.081,19862,1.274,0,46.769
502,34432.0,-37.710679,145.002435,25 O'Connor Street,9269000.0,house,2014.0,3.0,1.0,2.0,RESERVOIR,hospital_139,0.858,S_030,2.683,SC_103,3.218,20009,0.696,0,33.3
503,87790.0,-37.931378,145.000562,5 McCarthy Street,21200000.0,house,2015.0,5.0,3.0,2.0,HAMPTON,hospital_036,1.261,S_088,0.658,SC_046,3.438,19949,0.739,0,27.091
504,67107.0,-37.75214767,145.3376465,17 Kerr Street,5280000.0,house,2009.0,3.0,1.0,0.0,LILYDALE,hospital_151,1.666,S_233,1.267,SC_084,2.191,19876,0.962,0,61.0
505,47152.0,-37.717865,145.154154,4 Mulberry Court,11635000.0,house,2012.0,5.0,3.0,2.0,ELTHAM,hospital_075,4.482,S_194,0.465,SC_051,4.944,19987,0.736,0,44.333
506,41539.0,-37.735454,145.0625526,121 Grandview Grove,14040000.0,house,2014.0,3.0,3.0,2.0,ROSANNA,hospital_090,1.757,S_100,2.689,SC_017,2.321,19936,0.885,0,28.0
507,86968.0,-37.928085,145.003929,639 Hampton Street,7310000.0,house,2016.0,3.0,2.0,2.0,BRIGHTON,hospital_036,1.597,S_088,1.018,SC_046,3.278,19949,1.122,0,27.091
508,46135.0,-37.70999146,145.131012,5\/17 Elmo Road,9520000.0,house,2008.0,4.0,2.0,2.0,MONTMORENCY,hospital_075,2.28,S_194,2.441,SC_051,4.769,19986,1.024,0,40.286
509,12450.0,-37.698312,144.768735,17 Sacras Court,4522000.0,house,2013.0,3.0,2.0,1.0,SYDENHAM,hospital_057,8.009,S_094,0.796,SC_048,4.541,20000,0.573,0,39.0
510,147.0,-37.79748154,144.8898163,10 Latrobe Street,5280000.0,house,2007.0,2.0,1.0,0.0,FOOTSCRAY,hospital_056,0.58,S_201,0.807,SC_043,2.526,20024,0.578,0,17.75
511,46096.0,-37.727892,145.132532,44 Reichelt Avenue,12736000.0,house,2014.0,3.0,2.0,2.0,MONTMORENCY,hospital_075,3.454,S_194,2.662,SC_009,5.518,19986,1.705,0,40.286
512,61622.0,-37.8243113,145.2287637,24-26 Ireland Street,15730000.0,house,2010.0,4.0,2.0,1.0,RINGWOOD,hospital_105,1.932,S_040,1.376,SC_032,1.287,19902,0.938,0,43.55
513,35204.0,-37.713858,145.021713,55 Fordham Road,4725000.0,house,2011.0,3.0,2.0,2.0,RESERVOIR,hospital_025,1.921,S_225,1.377,SC_047,2.851,20009,1.262,0,33.3
514,93665.0,-37.98352051,145.082428,76 Lower Dandenong Road,4080000.0,house,2009.0,3.0,2.0,2.0,PARKDALE,hospital_001,1.155,S_003,0.466,SC_003,1.497,19864,1.191,0,41.688
515,35186.0,-37.71339035,145.0196075,54 Lane Crescent,4642000.0,house,2009.0,3.0,1.0,1.0,RESERVOIR,hospital_139,1.954,S_225,1.513,SC_047,2.955,20009,1.079,0,33.3
516,77918.0,-37.929122,145.159419,30 Wattle Grove,3870000.0,house,2013.0,3.0,1.0,1.0,MULGRAVE,hospital_076,3.508,S_067,2.665,SC_073,3.45,19914,2.087,0,42.273
517,76281.0,-37.908685,145.111364,51 Beauford Street,7449000.0,house,2013.0,3.0,1.0,2.0,HUNTINGDALE,hospital_166,1.151,S_169,2.024,SC_087,3.454,19916,0.832,0,36.2
518,33091.0,-37.735481,145.007141,67 Youngman Street,4720000.0,house,2011.0,4.0,2.0,2.0,PRESTON,hospital_139,2.148,S_084,0.421,SC_103,0.646,20012,0.683,0,27.182
519,20923.0,-37.759845,144.95759,271 Albion Street,9450000.0,house,2011.0,4.0,1.0,2.0,BRUNSWICK,hospital_011,0.588,S_074,1.129,SC_030,3.124,19967,0.314,0,23.0
520,41412.0,-37.739295,145.089137,10 Lena Street,19040000.0,house,2016.0,4.0,2.0,0.0,VIEWBANK,hospital_066,2.992,S_100,2.866,SC_017,2.579,19936,2.063,0,28.0
521,53525.0,-37.812717,145.003708,59 Lincoln Street,9700000.0,house,2012.0,3.0,2.0,2.0,RICHMOND,hospital_134,0.204,S_076,0.795,SC_068,2.794,19977,1.019,0,7.812
522,79466.0,-37.990313,145.184046,1 Finchaven Avenue,6120000.0,house,2009.0,3.0,1.0,2.0,KEYSBOROUGH,hospital_096,1.202,S_079,1.062,SC_057,0.978,19889,1.497,0,51.333
523,32302.0,-37.730898,145.013925,214 Tyler Street,6960000.0,house,2014.0,2.0,1.0,1.0,PRESTON,hospital_139,2.038,S_084,1.198,SC_103,1.43,20011,1.02,0,29.182
524,10442.0,-37.798578,144.931487,340 Bellair St,11620000.0,house,2014.0,2.0,1.0,1.0,KENSINGTON,hospital_114,0.453,S_086,1.308,SC_011,2.252,20026,0.54,0,10.727
525,92835.0,-38.01096725,145.0875702,18 Bowman Street,19000000.0,house,2007.0,3.0,2.0,1.0,ASPENDALE,hospital_001,2.608,S_119,0.333,SC_003,4.436,19863,0.488,0,45.333
526,53621.0,-37.814086,145.007458,66 Davison Street,6528000.0,house,2013.0,3.0,1.0,2.0,RICHMOND,hospital_134,0.459,S_076,1.158,SC_083,2.574,19977,1.378,0,7.812
527,24016.0,-37.70144,144.975346,15 Denys Street,5335000.0,house,2012.0,3.0,1.0,3.0,FAWKNER,hospital_139,2.688,S_161,2.005,SC_030,4.101,19961,1.453,0,35.0
528,18581.0,-37.680705,144.926439,28 Gosford Crescent,5680000.0,house,2015.0,3.0,1.0,0.0,BROADMEADOWS,hospital_104,3.382,S_153,0.513,SC_072,3.355,20030,0.656,0,36.833
529,45283.0,-37.718192,145.09779,55 Warralong Avenue,8160000.0,house,2015.0,3.0,2.0,2.0,GREENSBOROUGH,hospital_075,1.619,S_020,1.516,SC_017,4.912,19984,1.472,0,34.091
530,9239.0,-37.8530953,144.7179609,10 Blake Court,3400000.0,house,2011.0,4.0,2.0,2.0,TRUGANINA,hospital_073,4.318,S_007,2.711,SC_053,1.229,46468,3.194,0,32.778
531,58498.0,-37.809032,145.172145,10a Tortice Avenue,4770000.0,house,2014.0,4.0,3.0,2.0,NUNAWADING,hospital_070,1.907,S_202,1.695,SC_002,1.153,19899,1.311,0,36.905
532,42173.0,-37.76525879,145.0670471,381 Lower Heidelberg Road,13600000.0,house,2009.0,3.0,2.0,1.0,EAGLEMONT,hospital_046,1.057,S_100,0.69,SC_017,1.065,19935,1.069,0,26.286
533,1919.0,-37.787064,144.865353,19 Montgomery Street,4770000.0,house,2015.0,2.0,1.0,2.0,MAIDSTONE,hospital_056,1.954,S_149,0.808,SC_043,0.808,20022,1.373,0,21.75
534,69362.0,-37.871123,145.080858,1 Markham Avenue,10560000.0,house,2014.0,3.0,1.0,2.0,ASHBURTON,hospital_098,0.875,S_112,1.248,SC_042,1.164,19847,0.329,0,37.0
535,54357.0,-37.828729,145.03077,2B Fordholm  Road,31790000.0,house,2014.0,5.0,3.0,2.0,HAWTHORN,hospital_127,0.54,S_208,1.059,SC_083,1.013,19904,0.95,0,20.737
536,16175.0,-37.713312,144.943186,1 Nita Street,10965000.0,house,2016.0,3.0,1.0,3.0,HADFIELD,hospital_184,4.655,S_004,0.802,SC_030,2.212,19962,1.536,0,33.0
537,18471.0,-37.67492676,144.9319763,22 APOLLO CRESCENT,2070000.0,house,2008.0,3.0,1.0,0.0,DALLAS,hospital_104,2.883,S_153,0.976,SC_072,2.825,20030,1.416,0,36.833
538,22351.0,-37.73594284,144.9745483,23 Woiwurung Crescent,5610000.0,house,2009.0,3.0,2.0,2.0,COBURG,hospital_144,2.299,S_172,1.038,SC_030,2.186,19964,1.065,0,30.0
539,83677.0,-37.85249,145.00709,20a Park Road,15260000.0,house,2016.0,3.0,1.0,1.0,PRAHRAN,hospital_132,0.24,S_115,0.52,SC_066,1.321,19946,0.629,0,22.7
540,44364.0,-37.684193,145.112237,16 Musgrove Court,7254000.0,house,2014.0,3.0,1.0,2.0,GREENSBOROUGH,hospital_075,2.397,S_051,2.084,SC_062,4.319,19985,2.228,0,38.091
541,51774.0,-37.80261993,145.1889954,12 Langford Crescent,4365000.0,house,2008.0,4.0,2.0,2.0,DONVALE,hospital_070,0.908,S_202,2.623,SC_088,2.036,19900,1.733,0,39.905
542,71624.0,-37.858263,145.231625,5 Saxon Avenue,6084000.0,house,2010.0,4.0,2.0,1.0,WANTIRNA,hospital_179,1.046,S_226,1.374,SC_032,5.072,19871,3.521,0,46.0
543,72841.0,-37.848516,145.300758,11 Casuarina Avenue,3816000.0,house,2014.0,3.0,1.0,2.0,BORONIA,hospital_049,2.23,S_146,1.984,SC_049,5.151,19869,1.959,0,53.143
544,15208.0,-37.72898865,144.9157867,3\/11 Roslyn Street,3550000.0,house,2008.0,2.0,1.0,0.0,STRATHMORE,hospital_184,1.756,S_198,1.787,SC_082,1.057,20034,1.11,0,27.846
545,34577.0,-37.722229,144.99127,3 Carrington Road,4576000.0,house,2014.0,3.0,2.0,1.0,RESERVOIR,hospital_139,0.792,S_030,1.065,SC_103,2.149,20011,1.224,0,29.182
546,21846.0,-37.73348236,144.9581604,115 Gaffney Street,5317000.0,house,2009.0,3.0,1.0,0.0,COBURG,hospital_084,2.295,S_172,1.103,SC_030,0.717,19964,0.412,0,30.0
547,38395.0,-37.777034,145.02688,60 Fulham Road,14140000.0,house,2014.0,3.0,1.0,2.0,ALPHINGTON,hospital_029,1.408,S_219,1.631,SC_001,1.659,19931,0.414,0,20.083
548,67930.0,-37.846399,145.030396,2 Leicester Square,40800000.0,house,2016.0,2.0,2.0,2.0,TOORAK,hospital_157,1.841,S_235,1.54,SC_038,2.052,19910,0.772,0,13.0
549,29914.0,-37.762148,144.992203,303 St. Georges Road,4850000.0,house,2012.0,3.0,2.0,1.0,NORTHCOTE,hospital_035,1.379,S_105,1.591,SC_103,2.654,20015,0.479,0,21.182
550,41070.0,-37.705412,145.052941,7 Karl Court,11200000.0,house,2014.0,4.0,2.0,2.0,BUNDOORA,hospital_037,0.558,S_155,0.766,SC_047,4.192,19983,2.701,0,31.0
551,24673.0,-37.6500473,144.8988953,17 WALLACE DRIVE,2600000.0,house,2010.0,4.0,2.0,2.0,GREENVALE,hospital_104,1.898,S_211,1.88,SC_075,1.904,44817,2.686,0,39.9
552,72114.0,-37.846093,145.262355,19 Maple Street,6960000.0,house,2015.0,3.0,1.0,2.0,BAYSWATER,hospital_002,1.163,S_139,0.529,SC_032,4.74,19870,0.703,0,50.0
553,65604.0,-37.773438,145.304451,1\/9 Bulga Street,6552000.0,house,2015.0,3.0,1.0,1.0,MOOROOLBARK,hospital_113,4.61,S_058,1.926,SC_084,1.895,19877,1.44,0,55.25
554,64783.0,-37.788687,145.297369,68 Allendale Road,6960000.0,house,2016.0,3.0,1.0,3.0,CROYDON,hospital_164,4.244,S_181,1.654,SC_022,1.709,19877,1.393,0,55.25
555,39305.0,-37.698232,145.050412,1 Panorama Close,8942000.0,house,2010.0,3.0,2.0,1.0,BUNDOORA,hospital_037,0.722,S_155,0.395,SC_047,4.824,19984,3.263,0,34.091
556,21682.0,-37.749792,144.978792,1 Crozier Street,13090000.0,house,2015.0,3.0,1.0,2.0,COBURG,hospital_144,0.966,S_173,1.37,SC_103,2.334,19966,1.582,0,26.0
557,21283.0,-37.7547704,144.9540683,48 Garnet Street,10600000.0,house,2012.0,3.0,2.0,1.0,BRUNSWICK,hospital_011,0.371,S_173,1.727,SC_030,2.514,19966,0.683,0,26.0
558,94803.0,-37.906424,145.046487,14 Tyrone Street,20900000.0,house,2010.0,5.0,2.0,3.0,ORMOND,hospital_126,2.468,S_107,1.509,SC_041,2.639,19941,0.702,0,35.778
559,47770.0,-37.80061,145.055589,110 Normanby Road,28500000.0,house,2014.0,4.0,2.0,2.0,KEW,hospital_064,1.105,S_137,1.159,SC_099,2.651,19903,2.572,0,23.0
560,26209.0,-37.5795494,144.9118002,27 Kelway Street,6358000.0,house,2012.0,4.0,2.0,2.0,CRAIGIEBURN,hospital_104,7.956,S_178,2.534,SC_005,0.943,40221,3.725,0,45.889
561,33232.0,-37.739874,145.02264,84 Murray Road,6110000.0,house,2010.0,3.0,1.0,2.0,PRESTON,hospital_090,2.255,S_225,1.75,SC_047,0.692,20012,1.952,0,27.182
562,66321.0,-37.761472,145.317418,39 Kirkford Drive,20740000.0,house,2013.0,4.0,2.0,2.0,MOOROOLBARK,hospital_113,3.289,S_168,0.288,SC_084,0.48,19877,2.628,0,55.25
563,34673.0,-37.73052,145.033794,31 Seston Street,4550000.0,house,2011.0,2.0,1.0,0.0,RESERVOIR,hospital_025,1.72,S_225,0.767,SC_047,0.945,20011,2.741,0,29.182
564,41642.0,-37.738573,145.077972,15 Maleela Grove,12000000.0,house,2011.0,4.0,2.0,1.0,ROSANNA,hospital_066,2.34,S_100,2.441,SC_017,2.086,19936,1.147,0,28.0
565,55451.0,-37.844035,145.076715,2A Kalang Road,24000000.0,house,2016.0,3.0,2.0,1.0,CAMBERWELL,hospital_168,1.926,S_160,1.124,SC_099,2.739,19850,0.102,0,32.0
566,29468.0,-37.77749252,145.0147705,15 Stafford Street,10824000.0,house,2009.0,4.0,2.0,1.0,NORTHCOTE,hospital_029,1.555,S_219,2.585,SC_001,2.606,19930,0.265,0,18.083
567,49224.0,-37.811676,145.073556,205A Whitehorse Road,16800000.0,house,2014.0,4.0,2.0,2.0,BALWYN,hospital_064,2.245,S_137,2.209,SC_099,1.962,19893,1.577,0,28.778
568,23306.0,-37.64954758,144.9023743,1 Chattan Court,5278000.0,house,2009.0,3.0,2.0,2.0,GREENVALE,hospital_104,1.595,S_211,2.104,SC_072,1.754,44817,2.446,0,39.9
569,19845.0,-37.67377,144.889288,8 The Crest,6630000.0,house,2014.0,3.0,2.0,2.0,ATTWOOD,hospital_104,3.758,S_153,2.892,SC_059,1.653,20030,2.864,0,36.833
570,49510.0,-37.80572,145.099793,42 Fitzgerald Street,7950000.0,house,2013.0,4.0,2.0,2.0,BALWYN,hospital_117,1.623,S_136,0.236,SC_020,2.421,19896,1.607,0,33.778
571,4928.0,-37.865625,144.818999,151 Railway Street North,12750000.0,house,2016.0,3.0,1.0,2.0,ALTONA,hospital_141,6.387,S_128,1.002,SC_033,4.975,19925,0.487,0,32.0
572,52423.0,-37.8242112,145.0133207,16 Bellevue Street,10872000.0,house,2012.0,3.0,1.0,0.0,RICHMOND,hospital_122,0.972,S_102,1.851,SC_038,1.875,19906,0.629,0,12.75
573,17072.0,-37.711405,144.924185,33 Bayview Road,4230000.0,house,2013.0,3.0,1.0,1.0,GLENROY,hospital_184,3.829,S_209,0.602,SC_082,3.001,20033,0.765,0,30.846
574,79847.0,-37.987872,145.158355,2 Filer Court,4860000.0,house,2009.0,3.0,1.0,2.0,KEYSBOROUGH,hospital_096,1.282,S_079,1.366,SC_057,1.421,19890,2.817,0,49.294
575,43394.0,-37.71448898,145.0771484,1 Walpole Court,4953000.0,house,2008.0,3.0,1.0,2.0,WATSONIA,hospital_037,2.251,S_020,2.294,SC_017,4.657,19984,0.705,0,34.091
576,55709.0,-37.838089,145.075597,46 Cooloongatta Road,18200000.0,house,2010.0,3.0,2.0,2.0,CAMBERWELL,hospital_168,2.016,S_160,0.531,SC_099,2.174,19851,0.536,0,30.0
